LoanID;Title;Genre;Category;Publisher;Author;NumberOfPages;OnLoan;Stock;Language;YearOfPublication
LOAN_000000000001460;?çimizde Bir Yer;Roman;Türk Edebiyat?;Can Yay?nlar?;Ahmet Altan;;0;0;Türkçe;45586,54676
LOAN_000000000001461;?çimizdeki ?eytan;Roman;Türk Edebiyat?;Can Yay?nlar?;Sabahattin Ali;;0;0;Türkçe;45586,54676
LOAN_000000000001462;?çimizdeki ?eytan;Roman;Rus Edebiyat?;Can Yay?nlar?;L. N. Tolstoy;;0;0;Türkçe;44524,56987
LOAN_000000000001463;?çimizdeki ?eytan;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Sabahattin Ali;254;0;0;Türkçe;44901,4753
LOAN_000000000001464;?çinden Virüs Geçen Adam;Roman;Do?a Bilimleri ve Matematik;Can Yay?nlar?;Dt.A.Gökhan Ate?alp;183;0;0;Türkçe;44526,52753
LOAN_000000000001465;?hsan Süreyya S?rma Bütün Eserleri;Roman;Din ve Mitoloji;Can Yay?nlar?;?hsan Süreyya S?rma;;0;0;Türkçe;45562,39979
LOAN_000000000001466;?ki Dirhem Bir Çekirdek;Roman;Türk Edebiyat?;Can Yay?nlar?;?skender Pala;;0;0;Türkçe;44531,56968
LOAN_000000000001467;?ki Dirhem Bir Çekirdek;Roman;Türk Edebiyat?;Kap? Yay?nlar?;?skender Pala;212;0;0;Türkçe;44901,43063
LOAN_000000000001468;?ki Hödü?ün Seyahati;Roman;Türk Edebiyat?;Can Yay?nlar?;Hüseyin Rahmi Gürp?nar ;;0;0;Türkçe;44901,47427
LOAN_000000000001469;?ki Ki?ilik Rüyalar;Roman;Türk Edebiyat?;Profil Kitap;Fatma Barboroso?lu;;0;0;Türkçe;45572,51594
LOAN_000000000001470;?ki Nehir Aresinde;Roman;Din ve Mitoloji;Can Yay?nlar?;?brahim Tökel;;0;0;Türkçe;44526,51848
LOAN_000000000001471;?ki ?ehir Hikayesi;Roman;?ngiliz Edebiyat?;Can Yay?nlar?;Charles Dickens;;0;0;Türkçe;44526,53977
LOAN_000000000001472;?ki ?ehrin Hikayesi;Roman;?ngiliz Edebiyat?;Can Yay?nlar?;Charles Dickens;;0;0;Türkçe;44524,63875
LOAN_000000000001473;?ki Ye?il Susamuru;Roman;Türk Edebiyat?;Can Yay?nlar?;Buket Uzuner;;0;0;Türkçe;45342,41119
LOAN_000000000001474;?kinci Adam;Roman;Tarih ve Co?rafya;Can Yay?nlar?;?evket Süreyya Aydemir;;0;0;Türkçe;44526,33961
LOAN_000000000001475;?kinci Adam 2;Roman;Tarih ve Co?rafya;Can Yay?nlar?;?evket Süreyya Aydemir;;0;0;Türkçe;44900,49067
LOAN_000000000001476;?kinci Adam 3;Roman;Tarih ve Co?rafya;Can Yay?nlar?;?evket Süreyya Aydemir;;0;0;Türkçe;44900,49161
LOAN_000000000001477;?kinci Balkan Sava?? I;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Ord. Prof. Dr. Yusuf Hikmet Bayur;;0;0;Türkçe;44900,49226
LOAN_000000000001478;?kinci Dünya Sava?? 1;Roman;Türk Edebiyat?;Can Yay?nlar?;Meydan Larousse;;1;1;Türkçe;44900,57418
LOAN_000000000001479;?kinci Dünya Sava?? 2;Roman;Türk Edebiyat?;Can Yay?nlar?;Meydan Larousse;;1;1;Türkçe;45586,54698
LOAN_000000000001480;?kinci Vak?f;Roman;Dünya Edebiyat?;Can Yay?nlar?;Isaac Asimov;;0;0;Türkçe;45586,54698
LOAN_000000000001481;?kinci Yar?s?;Roman;Türk Edebiyat?;Can Yay?nlar?;Ece Temelkuran;;0;0;Türkçe;45586,54698
LOAN_000000000001482;?kircikli Biricik;Roman;Türk Edebiyat?;?leti?im;?lhami Algör;169;0;0;Türkçe;45586,54698
LOAN_000000000001483;?klimler;Roman;Dünya Edebiyat?;Can Yay?nlar?;Andre Maurois;;0;0;Türkçe;45586,54698
LOAN_000000000001484;?kna Etmek ?çin Yazmak;Roman;Türk Edebiyat?;Orenda;Tr?sh Hall;;0;0;Türkçe;45586,54698
LOAN_000000000001485;?kna Etmek ?çin Yazmak;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Trsh Hall;231;0;0;Türkçe;45027,39322
LOAN_000000000001486;?ktidar?n Gözü;Roman;Felsefe ve Psikoloji;Can Yay?nlar?;M?chel Foucault;;0;0;Türkçe;45562,38919
LOAN_000000000001487;?lahi Nizam Ve Kainat;Roman;Din ve Mitoloji;Can Yay?nlar?;Bedri Ruhselman;;0;0;Türkçe;44524,36949
LOAN_000000000001488;?lahkral;Roman;Türk Edebiyat?;Can Yay?nlar?;Deniz Ye?il?rmak;;0;0;Türkçe;45328,64786
LOAN_000000000001489;?lginç Bilgiler Ansiklopedisi;Roman;Do?a Bilimleri ve Matematik;Can Yay?nlar?;Füsun Dikmen;;0;0;Türkçe;45363,84763
LOAN_000000000001490;?ligves ?repus;Roman;Türk Edebiyat?;Can Yay?nlar?;Hikmet Temel;;0;0;Türkçe;45328,62728
LOAN_000000000001491;?liksiz Dü?meler;Roman;Türk Edebiyat?;Can Yay?nlar?;Mehmet Kazdal;;0;0;Türkçe;44526,56444
LOAN_000000000001492;?lilem;Roman;Dünya Edebiyat?;Can Yay?nlar?;Iris Murdoch;;0;0;Türkçe;45586,54689
LOAN_000000000001493;?limsel Öyküler;Roman;Dünya Edebiyat?;Can Yay?nlar?;Hilton;;0;0;Türkçe;44901,38326
LOAN_000000000001494;?lk A?k;Roman;Rus Edebiyat?;Can Yay?nlar?;Turgenyev;;0;0;Türkçe;44526,52343
LOAN_000000000001495;?lk A?k;Roman;Türk Edebiyat?;Can Yay?nlar?;Sad?k Yals?zuçanlar;;0;0;;44526,50785
LOAN_000000000001496;?lk Çember;Roman;Rus Edebiyat?;Can Yay?nlar?;Aleksandr Soljenitsin;;0;0;Türkçe;44523,48341
LOAN_000000000001497;?lk Geçlik Ça??na Öyküler 1 Cilt;Roman;Türk Edebiyat?;Can Yay?nlar?;Selim ?leri;;0;0;Türkçe;44523,5335
LOAN_000000000001498;?lk Geçlik Ça??na Öyküler 2 Cilt;Roman;Türk Edebiyat?;Can Yay?nlar?;Selim ?leri;;0;0;Türkçe;44901,51855
LOAN_000000000001499;?lk Öyküler;Roman;Türk Edebiyat?;Can Yay?nlar?;Rasim Özdeören;207;0;0;Türkçe;45562,54367
LOAN_000000000001500;?lk Son Öpücük;Roman;Dünya Edebiyat?;Can Yay?nlar?;Al? Harr?s;576;0;0;Türkçe;44525,43377
LOAN_000000000001501;?lkbahar ?afa?? Ejderhalar?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Weis  Tracy Hickman Margaret;;0;0;Türkçe;45562,33472
LOAN_000000000001502;?llet;Roman;Türk Edebiyat?;Can Yay?nlar?;Serdar Y?ld?z;;0;0;Türkçe;44901,50124
LOAN_000000000001503;?llüzyon;Roman;Türk Edebiyat?;Can Yay?nlar?;Didem Arslantürk;;0;0;Türkçe;44526,39596
LOAN_000000000001504;?mparatorlu?un En Uzun Y?l?;Roman;Tarih ve Co?rafya;Can Yay?nlar?;?lber Ortayl?;;0;0;Türkçe;45586,54684
LOAN_000000000001505;?natç? Leke;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Handan Acar Y?ld?z;;0;0;Türkçe;44901,46101
LOAN_000000000001506;?nci;Roman;Dünya Edebiyat?;Can Yay?nlar?;John Steinback;;0;0;Türkçe;44526,4545
LOAN_000000000001507;?nci;Roman;Dünya Edebiyat?;Can Yay?nlar?;John Steinbeck;;0;0;Türkçe;44525,35567
LOAN_000000000001508;?ncir Çekird?i;Roman;Türk Edebiyat?;Can Yay?nlar?;Haluk  Dursun;220;0;0;Türkçe;44901,37024
LOAN_000000000001509;?nka Güne?in Çocuklar?;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Ali Narç?n;;0;0;Türkçe;44900,50994
LOAN_000000000001510;?ns;Roman;?iir;Ketebe Yay?nlar?;Cahit Zarifo?lu;104;0;0;Türkçe;45586,54699
LOAN_000000000001511;?nsan Kaynaklar?nda Yar? ?letken Madde Yetkinlikler Ve Yönetimi;Roman;Do?a Bilimleri ve Matematik;Nobel;Tamer Keçecip?lu,Ece Kurtulu?;;0;0;;44529,36557
LOAN_000000000001512;?nsan Ne ?le Ya?ar;Roman;Rus Edebiyat?;Can Yay?nlar?;Tolstoy;;0;0;Türkçe;44901,42456
LOAN_000000000001513;?nsan Neyle Ya?ar;Roman;Rus Edebiyat?;Can Yay?nlar?;Lev Tolstoy;;0;0;Türkçe;45572,55828
LOAN_000000000001514;?nsan Neyle Ya?ar?;Roman;Rus Edebiyat?;Can Yay?nlar?;L.N.Tolstoy;96;0;0;Türkçe;45572,55828
LOAN_000000000001515;?nsan Ve Dünyas?;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Kabakl?;167;0;0;Türkçe;45562,55303
LOAN_000000000001516;?nsana Ne Kadar Toprak Laz?m;Roman;Rus Edebiyat?;Can Yay?nlar?;L. N. Tolstoy;;0;0;Türkçe;45562,4903
LOAN_000000000001517;?nsanca Ya?amak;Roman;Felsefe ve Psikoloji;Mecra;Orhan Karaa?aç;197;0;0;Türkçe;45566,4033
LOAN_000000000001518;?nsanc?klar;Roman;Rus Edebiyat?;Can Yay?nlar?;Dostoyevski;;0;0;Türkçe;45586,54697
LOAN_000000000001519;?nsan? Aramak;Roman;Türk Edebiyat?;Can Yay?nlar?;Muhammet Enes Kala;151;0;0;;45363,8976
LOAN_000000000001520;?nsan?n Acayip K?sa Tarihi;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Güray Süngü;132;0;0;Türkçe;44900,43918
LOAN_000000000001521;?nsan?n Acayip K?sa Tarihi;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Güray Süngü;;0;0;Türkçe;45184,6102
LOAN_000000000001522;?nsanlar San?k Sandalyesinde;Roman;Dünya Edebiyat?;Can Yay?nlar?;Jose Antonio Jauregui;;0;0;Türkçe;44526,33356
LOAN_000000000001523;?nsanlar Uyan?yor;Roman;Türk Edebiyat?;Can Yay?nlar?;Aziz Nesin;;0;0;Türkçe;44526,34083
LOAN_000000000001524;?nsanlar Ya?ad?kça;Roman;Dünya Edebiyat?;Can Yay?nlar?;James Jones;;0;0;Türkçe;44901,49639
LOAN_000000000001525;?nsanlar? Seveceksin;Roman;Dünya Edebiyat?;Can Yay?nlar?;Erich Maria Remarque;;0;0;Türkçe;45363,86927
LOAN_000000000001526;?nsanlar?n Dünyas?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Anto?ne De Sa?nt-Exupery;;0;0;Türkçe;45586,5469
LOAN_000000000001527;?nsanl?k Suçu - I -;Roman;Dünya Edebiyat?;Can Yay?nlar?;Theodore Dreiser;;0;0;Türkçe;44529,40385
LOAN_000000000001528;?nsanl?k Suçu - I? -;Roman;Dünya Edebiyat?;Can Yay?nlar?;Thedore Dreiser;;0;0;Türkçe;44526,4597
LOAN_000000000001529;?nsekta Armoni'Yi Bulmak;Roman;Türk Edebiyat?;Can Yay?nlar?;Duygu Özmekik Güney;;0;0;Türkçe;45586,54681
LOAN_000000000001530;?ntibah;Roman;Türk Edebiyat?;Can Yay?nlar?;Nam?k Kemal;;0;0;Türkçe;44525,57904
LOAN_000000000001531;?ntibah;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Namik Kemal;;0;0;Türkçe;45345,56686
LOAN_000000000001532;?ntihars?zl?k;Roman;Türk Edebiyat?;Can Yay?nlar?;Görkem K?z?lda?;;0;0;Türkçe;44526,50163
LOAN_000000000001533;?ntikam Marka Giyer - ?eytan Geri Döndü;Roman;Dünya Edebiyat?;Alt?n Kitaplar;Lauren Weisberger;;0;0;Türkçe;45567,43929
LOAN_000000000001534;?pek Yolu;Roman;Tarih ve Co?rafya;Okyanus Yay?nlar?;Helmut Uglig;;0;0;Türkçe;45567,27368
LOAN_000000000001535;?pin Ucu;Roman;Türk Edebiyat?;T.C ?stanbul Valili?i;Rasim Öndenören;;0;0;Türkçe;45586,54671
LOAN_000000000001536;?radenin E?itimi;Roman;Dünya Edebiyat?;T.C. ?stanbul Valili?i;Jules Payot;;0;0;Türkçe;45586,54671
LOAN_000000000001537;?rfan Ve ?nsan;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Kabakl?;168;0;0;Türkçe;44523,48462
LOAN_000000000001538;?skender;Roman;Türk Edebiyat?;Can Yay?nlar?;Elif ?afak;;0;0;Türkçe;44525,59524
LOAN_000000000001539;?slam Felsefesi Giri?;Roman;Felsefe ve Psikoloji;?stanbul Valili?i;Oliver Leaman;288;0;0;Türkçe;45586,54681
LOAN_000000000001540;?slamda Hayvan Haklar?;Roman;Din ve Mitoloji;Can Yay?nlar?;Dr. Adil Bor;;0;0;Türkçe;45586,54681
LOAN_000000000001541;?slam'Da Metafizik Dü?ünce;Roman;Din ve Mitoloji;Can Yay?nlar?;Ömer Türker;;0;0;Türkçe;45586,54681
LOAN_000000000001542;?slami Tebli?in Medine Dönemi Ve Cihad;Roman;Din ve Mitoloji;Beyan Yay?nlar?;?hsan Süreyya;;0;0;Türkçe;45586,54681
LOAN_000000000001543;?slamiyet Öncesi Türkler;Tarih;Tarih ve Co?rafya;Yeditepe Yay?nlar?;Pelin Çift&Ahmet Ta?a?il;227;0;0;Türkçe;45586,54701
LOAN_000000000001544;?spanya Yolu;Roman;Dünya Edebiyat?;Can Yay?nlar?;?ra Morris;;0;0;Türkçe;45586,54701
LOAN_000000000001545;?spanya,Ya?as?n Ölü;Roman;Türk Edebiyat?;Can Yay?nlar?;Nikos Kazancakis;245;0;0;Türkçe;45342,38052
LOAN_000000000001546;?stanbul 1;Roman;Türk Edebiyat?;Can Yay?nlar?;Evliya Çelebi;;0;0;Türkçe;44901,44469
LOAN_000000000001547;?stanbul Bir Rüya;Roman;Türk Edebiyat?;Can Yay?nlar?;?skender Pala;;0;0;Türkçe;44529,44213
LOAN_000000000001548;?stanbul Da Ya?ama Sanat?;Roman;Sanat;Can Yay?nlar?;Haluk Dursun;;0;0;Türkçe;45184,59058
LOAN_000000000001549;?stanbul Entrikalar?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Barry Rubin;;0;0;Türkçe;45566,33609
LOAN_000000000001550;?stanbul Hayal Ve Gerçek;Roman;Türk Edebiyat?;Can Yay?nlar?;Özo?uz  Merve A?k?n  Sezgül Karc?o?lu  Aynur Can Burcu;;0;0;Türkçe;45586,5467
LOAN_000000000001551;?stanbul I;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Evliya Çelebi;;0;0;Türkçe;45586,5467
LOAN_000000000001552;?stanbul Kriterleri;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;?brahim Pa?al?;120;0;0;Türkçe;45586,5467
LOAN_000000000001553;?stanbul Ve De?i?im;Roman;Türk Edebiyat?;Elçi Yay?nlar?;Mehmet Tanju Akerman;266;0;0;Turkish;45586,5467
LOAN_000000000001554;?stanbul'Da Ya?amasanat?;Roman;Türk Edebiyat?;Can Yay?nlar?;Haluk Dursun;331;0;0;Türkçe;45586,5467
LOAN_000000000001555;?stanbulum 14 Kuzguncuk;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Gülsüm Cengiz;;0;0;Türkçe;44523,46331
LOAN_000000000001556;?stanbulun Bodrum Katlar?;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Ceren Ceran;;0;0;Türkçe;45363,89328
LOAN_000000000001557;?stanbul'Un Halleri;Roman;Türk Edebiyat?;Can Yay?nlar?;Aziz Nesin;;0;0;Türkçe;45562,3636
LOAN_000000000001558;?stiklal Harbimiz;Roman;Tarih ve Co?rafya;Emre Yay?nc?l?k;Kaz?m Karbekir;1342;0;0;Türkçe;45562,36456
LOAN_000000000001559;?stiklal Mar??m?z Ve Mehmet Akif Ersoy;Roman;Türk Edebiyat?;Tedev Yay?nlar?;?sa Kocakaplan;150;0;0;Türkçe,Arapça;44900,48319
LOAN_000000000001560;?stiklal Sava??nda Garp Cephesi Nas?l Kuruldu;Roman;Tarih ve Co?rafya;Türk Tarih Kurumu Bas?mevi;Rahmi Apak;230;0;0;Türkçe;44901,49138
LOAN_000000000001561;?syan Günlerinde A?k;Roman;Türk Edebiyat?;Can Yay?nlar?;Ahmet Altan;;0;0;Türkçe;44526,54029
LOAN_000000000001562;??aret Çocuklar?;Roman;?iir;Can Yay?nlar?;Cahit Zarifo?lu;103;0;0;Türkçe;44526,40623
LOAN_000000000001563;??aret Çocuklar?;Roman;?iir;Öykü;Cahit Zarifo?lu;;0;0;Türkçe;45363,8956
LOAN_000000000001564;??imiz Gücümüz Edebiyat;Roman;Türk Edebiyat?;Can Yay?nlar?;Sad?k Koç;112;0;0;Türkçe;45562,55108
LOAN_000000000001565;??imiz Gücümüz Edebiyat;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Sad?k Koç;112;0;0;Türkçe;44524,37149
LOAN_000000000001566;??ler T?k?r?nda;Roman;Rus Edebiyat?;Can Yay?nlar?;Anton Çehov;;0;0;Türkçe;45188,38486
LOAN_000000000001567;??te Önderimiz;Roman;Din ve Mitoloji;T.C ?stanbul Valili?i;?hsan Süreyya S?rma;176;0;0;Türkçe;44525,49898
LOAN_000000000001568;?talya Hikayeleri I?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Stendal;;0;0;Türkçe;44524,37828
LOAN_000000000001569;?talyanca A?k Ba?kad?r;Roman;Dünya Edebiyat?;Can Yay?nlar?;Maeve Binchy;;0;0;Türkçe;44526,43212
LOAN_000000000001570;?tiraflar 1;Roman;Felsefe ve Psikoloji;Can Yay?nlar?;J.J.Rousseau;;0;0;Türkçe;44900,49505
LOAN_000000000001571;?tiraflar 2;Roman;Felsefe ve Psikoloji;Can Yay?nlar?;J.J.Rousseau;;0;0;Türkçe;44900,47933
LOAN_000000000001572;?tiraflar?m;Roman;Dünya Edebiyat?;Can Yay?nlar?;Tolsoy;;0;0;Türkçe;45027,38396
LOAN_000000000001573;?van ?lyiç'?n Ölümü;Roman;Rus Edebiyat?;Tedev Yay?nlar?;Lev Tolstoy;;0;0;Türkçe;44900,5405
LOAN_000000000001574;?van ?lyiç'?n Ölümü;Roman;Rus Edebiyat?;Can Yay?nlar?;Lev Tolstoy;;0;0;Türkçe;44526,47122
LOAN_000000000001575;?zmir Büyücüleri;Roman;Dünya Edebiyat?;Can Yay?nlar?;Mara Meimaridi;;0;0;Türkçe;44529,43294
LOAN_000000000001576;Jack;Roman;Dünya Edebiyat?;Can Yay?nlar?;Alphonse Daudet;;0;0;Türkçe;44525,50191
LOAN_000000000001577;Jack 1;Roman;Dünya Edebiyat?;Can Yay?nlar?;Alphonse Daudelt;;0;0;Türkçe;44901,41407
LOAN_000000000001578;Jacob'Un Odas?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Virginia Woolf;;0;0;Türkçe;45567,41002
LOAN_000000000001579;Jacopo Ortis'?n Son Mektuplar?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Ugo Fosloco;;0;0;Türkçe;44900,46416
LOAN_000000000001580;Jane Eyre;Roman;?ngiliz Edebiyat?;Can Yay?nlar?;Charlotte Bronte;;0;0;Türkçe;44901,48072
LOAN_000000000001581;Jules Verne;Roman;Dünya Edebiyat?;Can Yay?nlar?;Edom Frrit-Flakk Humbug;;0;0;Türkçe;45586,54677
LOAN_000000000001582;Kabuk Adam;Roman;Türk Edebiyat?;Everest;Asl? Erdo?an;155;0;0;Türkçe;44525,3694
LOAN_000000000001583;Kaçan Ayna;Roman;Dünya Edebiyat?;Can Yay?nlar?;Pap?n? Jorge Luis Borges;;0;0;Türkçe;45572,42113
LOAN_000000000001584;Kader Ç?kmaz?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Dan?elle Steel;;0;0;Türkçe;45572,4212
LOAN_000000000001585;Kader Ç?kmaz?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Dan?elle Stell;;0;0;Türkçe;45572,4212
LOAN_000000000001586;Kader De?i?ir;Roman;Dünya Edebiyat?;Can Yay?nlar?;Joann Ross;;0;0;Türkçe;44531,48222
LOAN_000000000001587;Kaderci Jacques ?le Efendisi;Roman;Dünya Edebiyat?;Can Yay?nlar?;Diderot;;0;0;Türkçe;44531,53492
LOAN_000000000001588;Kaderin K?z?;Roman;Dünya Edebiyat?;Can Yay?nlar?;Isabel Allende;;0;0;Türkçe;44900,57748
LOAN_000000000001589;Kader'?n Pe?inde;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Mehmet Murat Somer;;0;0;Türkçe;45566,40817
LOAN_000000000001590;Kaderin Yeniden Yaz?ld??? Yer Çanakkale;Roman;Tarih ve Co?rafya;Can Yay?nlar?;I??k  Murat Tuna. Mehmet;;0;0;Türkçe;44900,41639
LOAN_000000000001591;Kad?n;Roman;Tarih ve Co?rafya;Can Yay?nlar?;Y?lmaz Özdil;;0;0;Türkçe;44526,46535
LOAN_000000000001592;Kad?n Sesi Ka??da Dü?erse;Roman;Türk Edebiyat?;Can Yay?nlar?;Esra Odman ?yiler;;0;0;Türkçe;44525,48213
LOAN_000000000001593;Kad?n Sesi Ka??da Dü?erse;Roman;Türk Edebiyat?;Can Yay?nlar?;Esra Odman ?yier;;0;0;Türkçe;45562,48834
LOAN_000000000001594;Kafa Ka??d?;Roman;Türk Edebiyat?;Can Yay?nlar?;Necip Faz?l K?sakürek;;0;0;Türkçe;44526,3551
LOAN_000000000001595;Kafa Ka??d?;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Necip Faz?l K?sakürek;;0;0;Türkçe;45026,33333
LOAN_000000000001596;Kafamda Bir Tuhafl?k;Roman;Türk Edebiyat?;Can Yay?nlar?;Orhan Pamuk;;0;0;Türkçe;44526,4666
LOAN_000000000001597;Kafes;Roman;Dünya Edebiyat?;Can Yay?nlar?;Josh Malerman;;0;0;Türkçe;44900,60361
LOAN_000000000001598;Kahkahalar M? Duyuyorum?;Roman;Türk edebiyat?;Yitik Ülke Yay?nlar?;Banu Taylan;61;0;0;Türkçe;44901,43469
LOAN_000000000001599;Kahve  Molas?;Roman;Türk Edebiyat?;Can Yay?nlar?;?skender Pala;316;0;0;Türkçe;44900,43234
LOAN_000000000001600;Kalbimdeki F?rt?na;Roman;Dünya Edebiyat?;Can Yay?nlar?;Ir?s Johansen;;0;0;Türkçe;44901,4427
LOAN_000000000001601;Kalbimin Efendisi;Roman;Din ve Mitoloji;Tima?;Salih Suruç;158;0;0;Türkçe;44901,37231
LOAN_000000000001602;Kalbin Sözü;Roman;Din ve Mitoloji;T.C ?stanbul Valili?i;Bayram Karaçor;;0;0;Türkçe;44526,3452
LOAN_000000000001603;Kalbin Temizse Hikayen Mutlu Biter;Roman;Türk Edebiyat?;Destek Yay?nevi;Hakan Mengüç;232;0;0;Türkçe;44523,56542
LOAN_000000000001604;Kalbini Koru;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Sinan Özyurt;142;0;0;;44525,37318
LOAN_000000000001605;Kalemi Susmu? Yaz?lar;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Servet Kabakl?;374;0;0;Türkçe;44529,36993
